Code,ProblemID
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    
    if(10 <= sum && sum <= 19)
        return 20;
              
    return sum;
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20
    else 
        return sum 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20
    else 
        return sum 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20;
    else 
        return sum; 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20;
    else 
        return sum; 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20;
    else 
        return sum; 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20;
    else 
        return a + b; 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20;
    else 
        return a + b; 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if((a + b) >= 10 && (a + b) <= 19)
    {
        return 20;
    }//end if
    
    return (a + b);
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b) >= 10 && (a+b) <= 19)
    {
        return 20;
    }
    else
    {
        return a+b;
    }
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b) >= 10 && (a+b) <= 19)
    {
        return 20;
    }
    else
    {
        return a+b;
    }
    
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
	if(sum >= 10 && sum <= 19)
		return 20;
return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
	if(sum >= 10 && sum <= 19)
		return 20;
return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
	if(sum >= 10 && sum <= 19)
		return 20;
		return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
	if(sum >= 10 && sum <= 19)
		return 20;
		return sum;
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20
    else 
        return sum 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b >= 10) && (a + b <= 19))
        return 20
    else 
        return sum 
        
    
}
",1
"public int sortaSum(int a, int b)
{
    int sortaSum = a + b;
    if (sortaSum >= 10 && sortaSum <= 19)
    {
        return 20;
    }
    else 
    {
        return sortaSum;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int sortaSum = a + b;
    if (sortaSum >= 10 && sortaSum <= 19)
    {
        return 20;
    }
    else 
    {
        return sortaSum;
    }
}
",1
"public int sortaSum(int a, int b)
{
    if (a + b >= 10 && a + b <= 19)
    {
     	return 20;   
    }
    return a + b;
}
",1
"public int sortaSum(int a, int b)
{
    if (a + b >= 10 && a + b <= 19)
    {
     	return 20;   
    }
    return a + b;
}
",1
"public int sortaSum(int a, int b)
{
    if (a + b >= 10 && a + b <= 19)
    {
     	return 20;   
    }
    return a + b;
}",1
"public int sortaSum(int a, int b)
{
    if (a + b >= 10 && a + b <= 19)
    {
     	return 20;   
    }
    return a + b;
}",1
"public int sortaSum(int a, int b)
{
    int sum = (a + b);
    if (sum < 10 || sum > 19)
        return sum;
    else 
        return 20;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = (a + b);
    if (sum < 10 || sum > 19)
        return sum;
    else 
        return 20;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    if(sum >= 10 && sum <= 19)
        return 20;
    else
        return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    if(sum >= 10 && sum <= 19)
        return 20;
    else
        return sum;
}
",1
"public int sortaSum(int a, int b)
{
   int sum = a + b;
   if (sum >= 10 || sum <= 19)
   {
   		return 20; 
   }
   else
   {
   		return sum;
   }
}
",1
"public int sortaSum(int a, int b)
{
   int sum = a + b;
   if (sum >= 10 || sum <= 19)
   {
   		return 20; 
   }
   else
   {
   		return sum;
   }
}
",1
"public int sortaSum(int a, int b)
{
   int sum = a + b;
   if (sum >= 10 && sum <= 19)
   {
   		return 20; 
   }
   else
   {
   		return sum;
   }
}
",1
"public int sortaSum(int a, int b)
{
   int sum = a + b;
   if (sum >= 10 && sum <= 19)
   {
   		return 20; 
   }
   else
   {
   		return sum;
   }
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 || a + b <= 10) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 || a + b <= 10) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c >= 10 && c <= 19)
    {
        return c;
    }
    else
    {
        return 20;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c >= 10 && c <= 19)
    {
        return c;
    }
    else
    {
        return 20;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c >= 10 && c <= 19)
    {
        return 20;
    }
    else
    {
        return c;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c >= 10 && c <= 19)
    {
        return 20;
    }
    else
    {
        return c;
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b)>= 10 || (a+b) <= 19)
    {
        return 20;
    }
    return (a+b);
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b)>= 10 || (a+b) <= 19)
    {
        return 20;
    }
    return (a+b);
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b)>= 10 && (a+b) <= 19)
    {
        return 20;
    }
    return (a+b);
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b)>= 10 && (a+b) <= 19)
    {
        return 20;
    }
    return (a+b);
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    int answer = 0;
    if (sum >= 10 && sum <= 19)
    {
     	answer = 20;   
    }
    else
    {
        answer = sum;
    }
    
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    int answer = 0;
    if (sum >= 10 && sum <= 19)
    {
     	answer = 20;   
    }
    else
    {
        answer = sum;
    }
    
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    int answer = 0;
    if (sum >= 10 && sum <= 19)
    {
     	answer = 20;   
    }
    else
    {
        answer = sum;
    }
    
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    int answer = 0;
    if (sum >= 10 && sum <= 19)
    {
     	answer = 20;   
    }
    else
    {
        answer = sum;
    }
    return answer;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    int answer = 0;
    if (sum >= 10 && sum <= 19)
    {
     	answer = 20;   
    }
    else
    {
        answer = sum;
    }
    return answer;
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    
    if(10 <= sum && sum <= 19)
        return 20;
              
    return sum;
    
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    
    if(10 <= sum && sum <= 19)
        return 20;
              
    return sum;
    
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    
    if(10 <= sum && sum <= 19)
        return 20;
              
    return sum;
    
}
",1
"public int sortaSum(int a, int b)
{
    int s = a + b;
    if (s >= 10 && <= 19)
        return 20;
    else 
        return s;
}
",1
"public int sortaSum(int a, int b)
{
    int s = a + b;
    if (s >= 10 && <= 19)
        return 20;
    else 
        return s;
}
",1
"public int sortaSum(int a, int b)
{
    int s = a + b;
    if (s >= 10 && <= 19)
        return 20;
    else 
        return s;
}
",1
"public int sortaSum(int a, int b)
{
    int s = a + b;
    if (s >= 10 && s <= 19)
        return 20;
    else 
        return s;
}
",1
"public int sortaSum(int a, int b)
{
    int s = a + b;
    if (s >= 10 && s <= 19)
        return 20;
    else 
        return s;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    if (sum >= 10 && sum <= 19)
    {
        return 20;
    }
    else
    {
        return sum;
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    a+b = int sum;
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    a+b = int sum;
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    sum = (a+b);
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    sum = (a+b);
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    if (sum >= 10 && sum <= 19)
    {
        return 20
    }
    else
    {
        return sum;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    if (sum >= 10 && sum <= 19)
    {
        return 20
    }
    else
    {
        return sum;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    if (sum >= 10 && sum <= 19)
    {
        return 20
    }
    else
    {
        return sum;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a+b;
    if (sum >= 10 && sum <= 19)
    {
        return 20;
    }
    else
    {
        return sum;
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ( a + b > 9 ||  a + b < 20)
        return 20;
    else
        return a + b;
}
",1
"public int sortaSum(int a, int b)
{
    if ( a + b > 9 ||  a + b < 20)
        return 20;
    else
        return a + b;
}
",1
"public int sortaSum(int a, int b)
{
    if ( a + b > 9 &&  a + b < 20)
        return 20;
    else
        return a + b;
}
",1
"public int sortaSum(int a, int b)
{
    if ( a + b > 9 &&  a + b < 20)
        return 20;
    else
        return a + b;
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    a+b = sum;
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    a+b = sum;
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    a+b = sum;
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"private int sum;
public int sortaSum(int a, int b)
{
    a+b = int sum;
    if (sum >= 10 && sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 || a + b <= 19) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 || a + b <= 19) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 && a + b <= 19) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 && a + b <= 19) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 && a + b <= 19) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
 if (a + b >= 10 && a + b <= 19) {
     return 20;
 }
    else {
        return (a+b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ( a + b > 10)
        return 20;
    else
        return a + b;
}
",1
"public int sortaSum(int a, int b)
{
    if ( a + b > 10)
        return 20;
    else
        return a + b;
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a + b => 10) && (a + b =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if ((c => 10) && (c =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if ((c => 10) && (c =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if ((c => 10) && (c =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if ((c => 10) && (c =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c => 10) && c =< 19)))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if ((c => 10) && (c =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if ((c => 10) && (c =< 19))
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b <=19 && a+b >=10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b <=19 && a+b >=10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b <=19 && a+b >=10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b <=19 && a+b >=10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
    sum = a + b;
    
    if (sum >= 10 || sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    sum = a + b;
    
    if (sum >= 10 || sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    sum = a + b;
    
    if (sum >= 10 || sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    
    if (sum >= 10 || sum <= 19)
    {
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    if (sum >= 10 && sum <= 19)
        return 20;
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b >19 || a+b <10)
    {return 20;}
    else
    {return int;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b >19 || a+b <10)
    {return 20;}
    else
    {return int;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b >19 || a+b <10)
    {return 20;}
    else
    {return int;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b >19 || a+b <10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b >19 || a+b <10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b <=19 || a+b >=10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
    if(a+b <=19 || a+b >=10)
    {return 20;}
    else
    {return a+b;}
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c <= 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b) >= 10 && (a+b) <= 19)
    {
        return 20;
    }
    
    else
    {
        return a+b;
    }
    
}
",1
"public int sortaSum(int a, int b)
{
    if ((a+b) >= 10 && (a+b) <= 19)
    {
        return 20;
    }
    
    else
    {
        return a+b;
    }
    
}
",1
"public int sortaSum(int a, int b)
{
    if (a + b < 10 || a + b > 19)
    {
        return a + b;
    }
    else
    {
        return 20;
    }
}
",1
"public int sortaSum(int a, int b)
{
    if (a + b < 10 || a + b > 19)
    {
        return a + b;
    }
    else
    {
        return 20;
    }
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
	if(sum >= 10 && sum <= 19)
		return 20;
	return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
	if(sum >= 10 && sum <= 19)
		return 20;
	return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = a + b;
    if (sum >= 10 && sum <= 19)
        return 20;
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c =< 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
	int c = a + b;
    if (c >= 10 && c <= 19)
    {
     	return 20;   
    }
    else
    {
        return (a + b);
    }
}
",1
"public int sortaSum(int a, int b)
{
    int sum = 0;
    if (sum >= 10 && sum <= 19){
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = 0;
    if (sum >= 10 && sum <= 19){
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = 0;
    sum = a + b;
    if (sum >= 10 && sum <= 19){
        sum = 20;
    }
    return sum;
}
",1
"public int sortaSum(int a, int b)
{
    int sum = 0;
    sum = a + b;
    if (sum >= 10 && sum <= 19){
        sum = 20;
    }
    return sum;
}
",1
