ID,Code,prompt,PromptType
cd98327c-e10f-4f28-b3ff-fc1cbe9949b6,"public boolean endOther(String a, String b) {
    a = a.toLowerCase();
    b = b.toLowerCase();
    return a.endsWith(b) || b.endsWith(a);
}

public boolean endOther(String a, String b) {
    a = a.toLowerCase();
    b = b.toLowerCase();
    if (a.length() >= b.length()) {
        return a.substring(a.length() - b.length()).compareTo(b) == 0;
    } else {
        return b.substring(b.length() - a.length()).compareTo(a) == 0;
    }
}","as a cs1 student you are trying to solve this assignment, how would you solve it
Given two strings, return true if either of the strings appears at the very end of the other string, ignoring upper/lower case differences (in other words, the computation should not be ""case sensitive""). Note: str.toLowerCase() returns the lowercase version of a string.
public boolean endOther(String a, String b)
{
    
}",3
fb81c046-587c-4a50-81fb-3a9714236fbf,"public String alarmClock(int day, boolean vacation) {
    if (vacation) {
        if (day == 0 || day == 6) {
            return ""off"";
        } else {
            return ""10:00"";
        }
    } else {
        if (day == 0 || day == 6) {
            return ""10:00"";
        } else {
            return ""7:00"";
        }
    }
}","Given a day of the week encoded as 0 = Sunday, 1 = Monday, 2 = Tuesday, ... 6 = Saturday, and a boolean value indicating whether we are on vacation, return a string representing the alarm time, such as ""7:00"".

On weekdays, the alarm should be set to ""7:00"", while on weekends it should be set to ""10:00"".

Unless we are on vacation—then on weekdays, the alarm should be set to ""10:00"", and on weekends, the alarm should be set to ""off"".

public String alarmClock(int day, boolean vacation)
{
    
}",6
91582cc7-89c5-471b-b5ab-59b79c135336,"public int[] fizzArray(int n) {
    int[] arr = new int[n];
    for(int i = 0; i < n; i++){
        arr[i] = i;
    }
    return arr;
}","Given a number n, create and return a new integer array of length n, containing the numbers 0, 1, 2, ... n-1. The given n may be 0, in which case simply return an array of length 0. You do not need to write a separate if statement for the case where the length is 0; in this case, the for loop will naturally execute 0 times, so it will work correctly. The syntax for creating a new integer array is new int[desired_length].

public int[] fizzArray(int n)
{
    
}",6
0f0c6780-1f3d-40d0-ba5d-163a9a34c48e,"public int[] fix45(int[] nums) {
    int n = nums.length;
    int[] output = new int[n];
    int j = 0;
    for (int i = 0; i < n; i++) {
        if (nums[i] != 4) {
            output[j++] = nums[i];
        }
    }
    for (int i = 0; i < n; i++) {
        if (nums[i] == 4) {
            output[j++] = 5;
            output[j++] = 4;
        }
    }
    for (int i = 0; i < n; i++) {
        if (nums[i] == 5) {
            output[j++] = 5;
        }
    }
    return output;
}","Solve this ""
Given an array, return an array that contains exactly the same numbers as the original array, but rearranged so that every 4 is immediately followed by a 5. Do not move the 4's, but every other number may move. The array contains the same number of 4's and 5's, and every 4 has a number after it that is not a 4. In this version, 5's may appear anywhere in the original array. (This is a slightly harder version of the fix34 problem.)
public int[] fix45(int[] nums)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.",5
5297dc75-2690-4541-99cb-a4e4d75d2319,"public int dateFashion(int you, int date) {
    if (you <= 2 || date <= 2)
        return 0;
    else if (you >= 8 || date >= 8)
        return 2;
    else
        return 1;
}","as a cs1 student you are trying to solve this assignment, how would you solve it
You and your date are trying to get a table at a restaurant. The parameter you is the stylishness of your clothes, in the range 0..10, and date is the stylishness of your date's clothes. Write a method that returns your chances of getting a table, encoded as an int value with 0 = no, 1 = maybe, 2 = yes. If either of you is very stylish, 8 or more, then the result is 2 (yes). With the exception that if either of you has style of 2 or less, then the result is 0 (no). Otherwise the result is 1 (maybe).
public int dateFashion(int you, int date)
{
    
}",3
fd522d7b-5aa3-4393-8b4d-1b5f866eea5b,"public int countEvens(int[] nums) {
    int count = 0;
    for(int i=0; i<nums.length; i++) {
        if(nums[i] % 2 == 0) {
            count++;
        }
    }
    return count;
}","Write a Java function that takes an array of integers as a parameter and returns the number of even integers in the array.

Note: The % (modulus) operator is used to compute the remainder, for example, the result of 5 % 2 is 1.
public int countEvens(int[] nums)
{
    
}",6
bd219fab-9992-484c-9a1f-010bd3d5438e,"public int[] fizzArray(int n) {
    int[] array = new int[n];
    for (int i = 0; i < n; i++) {
        array[i] = i;
    }
    return array;
}","Given a number n, create and return a new int array of length n, containing the numbers 0, 1, 2, ... n-1. The given n may be 0, in which case just return a length 0 array. You do not need a separate if statement for the length-0 case; the for loop should naturally execute 0 times in that case, so it just works. The syntax to make a new int array is new int[desired_length].
public int[] fizzArray(int n)
{
    
}",1
9727e5a4-4dfd-4cb9-b246-91e9cf3b2193,"public int sum3(int[] nums) {
    int sum = 0;
    for (int i = 0; i < nums.length; i++) {
        sum += nums[i];
    }
    return sum;
}

public int sum3(int[] nums) {
    return Arrays.stream(nums).sum();
}","Given an array containing three ints, return the sum of all the elements.
public int sum3(int[] nums)
{
    
}",1
9cd0ab36-1645-4ec5-9d40-ee8db1038785,"public boolean evenlySpaced(int a, int b, int c) {
    ArrayList<Integer> list = new ArrayList<>();
    list.add(a);
    list.add(b);
    list.add(c);
    Collections.sort(list);
    int small = list.get(0);
    int medium = list.get(1);
    int large = list.get(2);
    return large - medium == medium - small;
}","Write a Java function that implements the following logic: Given three integers a, b, and c, where one is the small value (small), one is the medium value (medium), and one is the large value (large). If these three values are evenly spaced (i.e., the difference between the small and medium values is equal to the difference between the medium and large values), return true.
public boolean evenlySpaced(int a, int b, int c)
{
    
}",6
0b211ede-3bb6-4e9c-b117-5824c4f422dc,"public int countCode(String str) {
    int count = 0;
    int length = str.length();

    for (int i = 0; i < length - 3; i++) {
        if (str.charAt(i) == 'c' && 
            str.charAt(i + 1) == 'o' && 
            str.charAt(i + 3) == 'e') {
            count++;
        }
    }

    return count;
}","Write a Java function that counts the occurrences of the string ""code"" in a given string str, but the letter at the 'd' position can be any letter. For example, ""cope"" and ""cooe"" should also be considered valid matches.

public int countCode(String str)
{
    
}",6
8e2ba776-beed-4765-8ba9-699c04c3af00,"public int centeredAverage(int[] nums) {
    if(nums.length < 3) {
        return 0;
    }
    
    int min = nums[0];
    int max = nums[0];
    int sum = 0;
    int count = 0;
    
    for(int i = 0; i < nums.length; i++) {
        if(nums[i] < min) {
            min = nums[i];
        }
        if(nums[i] > max) {
            max = nums[i];
        }
    }
    
    for(int i = 0; i < nums.length; i++) {
        if(nums[i] > min && nums[i] < max) {
            sum += nums[i];
            count++;
        }
    }
    
    return sum / count;
}","Solve this coding assignment ""
Return the centered average of an array of ints, which we'll say is the mean average of the values, except ignoring the largest and smallest values in the array. If there are multiple copies of the smallest value, ignore just one copy, and likewise for the largest value. Use int division to produce the final average. You may assume that the array has a length of 3 or more.
public int centeredAverage(int[] nums)
{
    
}

""your answer is to consist of the complete function/functions given with working code added. You are a CS1 student trying to solve this assignment. The answer is to be the complete code solution. For a example ""Assignment: write a function that returns true public bolean returnTrue(){}"" should return ""bolean returnTrue(){return true}"". You are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution. Write this with syntax from 2019.",2
f825bd69-9b21-4dc4-9a7c-d18b01882edd,"public int luckySum(int a, int b, int c) {
    if (a == 13)
        return 0;
    else if (b == 13)
        return a;
    else if (c == 13)
        return a + b;
    else
        return a + b + c;
}","Solve this coding assignment ""
Write a function in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if one of the values is 13 then it does not count towards the sum and values to its right do not count. So for example, if b is 13, then both b and c do not count.
public int luckySum(int a, int b, int c)
{
    
}

""your answer is to consist of the complete function/functions given with working code added. You are a CS1 student trying to solve this assignment. The answer is to be the complete code solution. For a example ""Assignment: write a function that returns true public bolean returnTrue(){}"" should return ""bolean returnTrue(){return true}"". You are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution. Write this with syntax from 2019.",2
5e443d0a-e6de-416b-8a24-d1b8407fd026,"public boolean twoTwo(int[] nums) {
    for (int i = 0; i < nums.length - 1; i++) {
        if (nums[i] == 2 && nums[i + 1] != 2) {
            return false;
        }
        if (nums[i] != 2 && nums[i + 1] == 2) {
            return false;
        }
    }
    return nums[nums.length - 1] != 2;
}","Given an integer array, return true if every occurrence of 2 in the array is adjacent to another 2. Otherwise, return false.

public boolean twoTwo(int[] nums)
{
    
}",6
51d8aa3f-79e8-4644-886b-60d00524967b,"public String without2(String str) 
{
    if(str.length() < 2) 
    {
        return str;
    }
    else if (str.substring(0, 2).equals(str.substring(str.length() - 2)))
    {
        return str.substring(2);
    }
    else
    {
        return str;
    }
}","Solve this coding assignment ""
Given a string, if the same 2-character substring appears at both its beginning and end, return the contents of the string without the 2-character substring at the beginning. For example, ""HelloHe"" yields ""lloHe"". Note that the 2-character substring at the beginning may overlap with the one at the end, so ""Hi"" yields """". If the two characters at the start and end of the string do not match each other, return the original string unchanged.
public String without2(String str) 
{
    
}
""your answer is to consist of the complete function/functions given with working code added. You are a CS1 student trying to solve this assignment. The answer is to be the complete code solution. For a example ""Assignment: write a function that returns true public bolean returnTrue(){}"" should return ""bolean returnTrue(){return true}"". You are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution. Write this with syntax from 2019.",2
6f89f222-d993-4dda-8f8a-58d6d49912b0,"public int[] frontPiece(int[] nums) {
    int length = nums.length;

    if (length >= 2) {
        return new int[]{nums[0], nums[1]};
    } else {
        int[] newArray = new int[length];
        for (int i = 0; i < length; i++) {
            newArray[i] = nums[i];
        }
        return newArray;
    }
}","You are tasked with writing a Java method that takes an integer array of any length and returns a new array containing its first 2 elements. If the input array has fewer than 2 elements, the method should return an array with all the elements present. Complete the following method:

java
Copy
public int[] frontPiece(int[] nums) {
    // Your code here
}
Instructions:

Check the length of the input array nums.

If the length is 2 or greater, create and return a new array containing the first 2 elements of nums.

If the length is less than 2, create and return a new array containing all the elements of nums.

Ensure the method handles edge cases, such as an empty array.

Example Inputs and Outputs:

Input: [1, 2, 3] → Output: [1, 2]

Input: [5] → Output: [5]

Input: [] → Output: []

Write the complete Java method to solve this problem.",4
14b1c22d-12f9-4968-8572-ffbaf4fe7600,"public int luckySum(int a, int b, int c) {
    int sum = 0;
    boolean skip = false;

    if (a == 13) {
        skip = true;
    } else {
        sum += a;
    }

    if (skip) {
        return sum;
    }

    if (b == 13) {
        skip = true;
    } else {
        sum += b;
    }

    if (skip) {
        return sum;
    }

    if (c == 13) {
        skip = true;
    } else {
        sum += c;
    }

    return sum;
}","Write a Java function that implements the following logic: Given three integer values a, b, and c, return their sum. However, if any of the values is 13, that value will not be included in the sum, and any value to its right will also be excluded. For example, if b is 13, then both b and c will not be included in the sum.
public int luckySum(int a, int b, int c)
{
    
}",6
6256aa8b-69ec-40ea-89a1-b37b7c9f210a,"public int[] fix45(int[] nums) {
    int n = nums.length;
    for (int i = 0; i < n; i++) {
        if (nums[i] != 4) continue; 
        for (int j = i + 1; j < n; j++) {
            if (nums[j] == 5) {
                nums[j] = nums[j + 1];
                nums[j + 1] = 5;
                break;
            }
        }
    }
    return nums;
}","Given an array, return an array that contains exactly the same numbers as the original array, but rearranged so that every 4 is immediately followed by a 5. Do not move the 4's, but every other number may move. The array contains the same number of 4's and 5's, and every 4 has a number after it that is not a 4. In this version, 5's may appear anywhere in the original array. (This is a slightly harder version of the fix34 problem.)
public int[] fix45(int[] nums)
{
    
}",1
5d6932a3-ed36-4513-8831-5851605dfb41,"public boolean xyzThere(String str) {
    int n = str.length();

    for(int i = 2; i <= n; i++) {
        if(str.substring(i - 2, i).equals(""xyz"")) {
            if (i == 2 || str.charAt(i - 3) != '.') {
                return true;
            }
        }
    }

    return false;
}","as a cs1 student you are trying to solve this assignment, how would you solve it
Write a function in Java that returns true if the given string str contains an occurrence of the substring ""xyz"" where ""xyz"" is not directly preceded by a period ("".""). For example, ""xxyz"" counts, while ""x.xyz"" does not.
public boolean xyzThere(String str)
{
    
}",3
0f0c6780-1f3d-40d0-ba5d-163a9a34c48e,"public int[] fix45(int[] nums) {
    int n = nums.length;
    int[] output = new int[n];
    int j = 0;
    for (int i = 0; i < n; i++) {
        if (nums[i] != 4) {
            output[j++] = nums[i];
        }
    }
    for (int i = 0; i < n; i++) {
        if (nums[i] == 4) {
            output[j++] = 5;
            output[j++] = 4;
        }
    }
    for (int i = 0; i < n; i++) {
        if (nums[i] == 5) {
            output[j++] = 5;
        }
    }
    return output;
}","Solve this ""
Given an array, return an array that contains exactly the same numbers as the original array, but rearranged so that every 4 is immediately followed by a 5. Do not move the 4's, but every other number may move. The array contains the same number of 4's and 5's, and every 4 has a number after it that is not a 4. In this version, 5's may appear anywhere in the original array. (This is a slightly harder version of the fix34 problem.)
public int[] fix45(int[] nums)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.",5
491318d4-d2bd-415c-a3a5-f58cb8e5af95,"public boolean xyBalance(String str) {
    boolean seenX = false;
    boolean seenY = false;
    for (int i = 0; i < str.length(); i++) {
        if (str.charAt(i) == 'x') {
            seenX = true;
        } else if (str.charAt(i) == 'y') {
            seenY = true;
            if (seenX) {
                seenX = false;
            }
        }
    }
    return !seenX;
}","as a cs1 student you are trying to solve this assignment, how would you solve it
We'll say that a string is xy-balanced if for all the 'x' characterss in the string, there exists a 'y' character somewhere later in the string. So ""xxy"" is balanced, but ""xyx"" is not. One 'y' can balance multiple 'x's. Return true if the given string is xy-balanced.
public boolean xyBalance(String str)
{
    
}",3
5aaee5f0-f1a6-43a1-a06d-329b609574b0,"public int[] shiftLeft(int[] nums) {
    int[] shifted = new int[nums.length];
    if (nums.length > 0) {
        for (int i = 0; i < nums.length - 1; i++) {
            shifted[i] = nums[i + 1];
        }
        shifted[nums.length - 1] = nums[0];
    }
    return shifted;
}","Solve this ""
Return an array that is ""left shifted"" by one--so for an input of {6, 2, 5, 3}, the method returns {2, 5, 3, 6}. You may modify and return the given array, or return a new array.
public int[] shiftLeft(int[] nums)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.",5
f43f8387-962a-440a-9353-676415c43bee,"public int redTicket(int a, int b, int c) {
    if (a == b && b == c && a == 2) {
        return 10;
    } else if (a == b && b == c && a != 2) {
        return 5;
    } else if (a != b && a != c) {
        return 1;
    } else {
        return 0;
    }
}","""Write a Java function named redTicket that takes three integer parameters: a, b, and c. Each parameter can only be 0, 1, or 2. Implement the following logic:

If all three values (a, b, and c) are equal to 2, the function should return 10.

Otherwise, if all three values are the same (but not necessarily 2), the function should return 5.

Otherwise, if both b and c are different from a, the function should return 1.

If none of the above conditions are met, the function should return 0.

Ensure the function is concise, properly structured, and adheres to Java syntax. Use conditional statements to implement the logic.

Example usage:

redTicket(2, 2, 2) should return 10.

redTicket(1, 1, 1) should return 5.

redTicket(0, 1, 2) should return 1.

redTicket(0, 0, 1) should return 0.

Provide the complete implementation of the redTicket function.""",4
b32c8b97-3f06-49f5-8a19-5b9ce5739d8a,"public int countClumps(int[] nums) {
    int count = 0;
    for (int i = 1; i < nums.length; i++) {
        if (nums[i] == nums[i-1] && nums[i] != nums[i-2]) {
            count++;
        }
    }
    return count;
}","as a cs1 student you are trying to solve this assignment, how would you solve it
Say that a ""clump"" in an array is a series of 2 or more adjacent elements of the same value. Return the number of clumps in the given array.
public int countClumps(int[] nums)
{
    
}",3
940b985e-90d7-459a-8d80-810fc3100155,"public String atFirst(String str) {
    if (str.length() < 2) {
        String result = str + ""@"";
        return result.substring(0, 2);
    } else {
        return str.substring(0, 2);
    }
}","Write a function in Java that implements the following logic: Given a string, return a string made of its first 2 chars. If the string length is less than 2, use '@' for the missing chars.
public String atFirst(String str)
{
    
}",1
78805fd4-64f8-4289-a7cb-8aca7b5f934d,"public int countCode(String str) {
    int count = 0;
    for (int i = 0; i < str.length() - 3; i++) {
        if (str.substring(i, i + 3).equals(""coe"") &&
            (str.charAt(i + 3) == 'd' || str.charAt(i + 3) == 'D')) {
            count++;
        }
    }
    return count;
}

public int countCode(String str) {
    int count = 0;
    String lowerStr = str.toLowerCase();
    for (int i = 0; i < lowerStr.length() - 3; i++) {
        if (lowerStr.substring(i, i + 3).equals(""coe"") &&
            lowerStr.charAt(i + 3) == 'd') {
            count++;
        }
    }
    return count;
}","Write a function in Java that counts the number of times the string ""code"" appears anywhere in the given string str, except that we'll accept any letter in place of the 'd', so for example, ""cope"" and ""cooe"" count.
public int countCode(String str)
{
    
}",1
a60adaa2-8b0b-4b2d-9399-0bc96da8cf54,"public int[] fix45(int[] nums) {
    for (int i = 0; i < nums.length; i++) {
        if (nums[i] == 4) {
            for (int j = i + 1; j < nums.length; j++) {
                if (nums[j] == 5) {
                    int temp = nums[j];
                    nums[j] = nums[i + 1];
                    nums[i + 1] = temp;
                    break;
                }
            }
        }
    }
    return nums;
}","Given an array, return an array that contains exactly the same numbers as the original array, but rearranged so that every 4 is immediately followed by a 5. Do not move the 4's, but every other number may move. The array contains the same number of 4's and 5's, and every 4 has a number after it that is not a 4. In this version, 5's may appear anywhere in the original array. (This is a slightly harder version of the fix34 problem.)
public int[] fix45(int[] nums)
{
    
}",1
50509f70-fadf-4b66-ba69-2ceffcc67dbc,"public boolean love6(int a, int b) {
    return (a == 6 || b == 6 || (a + b == 6) || (Math.abs(a - b) == 6));
}","Solve this ""
The number 6 is a truly great number. Given two int values, a and b, return true if either one is 6. Or if their sum or difference is 6. Note: the function Math.abs(num) computes the absolute value of a number.
public boolean love6(int a, int b)
{
    
}

""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.",5
5297dc75-2690-4541-99cb-a4e4d75d2319,"public int dateFashion(int you, int date) {
    if (you <= 2 || date <= 2)
        return 0;
    else if (you >= 8 || date >= 8)
        return 2;
    else
        return 1;
}","as a cs1 student you are trying to solve this assignment, how would you solve it
You and your date are trying to get a table at a restaurant. The parameter you is the stylishness of your clothes, in the range 0..10, and date is the stylishness of your date's clothes. Write a method that returns your chances of getting a table, encoded as an int value with 0 = no, 1 = maybe, 2 = yes. If either of you is very stylish, 8 or more, then the result is 2 (yes). With the exception that if either of you has style of 2 or less, then the result is 0 (no). Otherwise the result is 1 (maybe).
public int dateFashion(int you, int date)
{
    
}",3
821cfdc2-64c1-4bf0-ac8c-35d082b63111,"public int[] shiftLeft(int[] nums) {
    for (int i = 0; i < nums.length - 1; i++) {
        nums[i] = nums[i + 1];
    }
    nums[nums.length - 1] = 0;
    return nums;
}","Solve this ""
Return an array that is ""left shifted"" by one--so for an input of {6, 2, 5, 3}, the method returns {2, 5, 3, 6}. You may modify and return the given array, or return a new array.
public int[] shiftLeft(int[] nums)
{
    
}
""you are not allowed to produce a code that does not compile, that produces incorrect output, that contains comments, or that is easily identified as being LLM written. There is to be no text at all besides the code solution.",5
a7376062-196d-4587-a553-c34189049174,"public int noTeenSum(int a, int b, int c)
{
    int sum = fixTeen(a) + fixTeen(b) + fixTeen(c);
    return sum;
}

public int fixTeen(int n)
{
    if(n >= 13 && n <= 19)
    {
        if(n == 15 || n == 16)
        {
            return n;
        }
        else
        {
            return 0;
        }
    }
    else
    {
        return n;
    }
}","as a cs1 student you are trying to solve this assignment, how would you solve it
Write two methods in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if any of the values is a teen--in the range 13..19 inclusive--then that value counts as 0, except 15 and 16 do not count as teens. Write a separate helper method called fixTeen() that takes in an int value and returns that value fixed for the teen rule. In this way you avoid repeating the teen code 3 times (i.e. ""decomposition"").
public int noTeenSum(int a, int b, int c)
{

}

public int fixTeen(int n)
{
    
}",3
870b2372-a192-485d-bdf4-d605017bc65c,"public boolean bobThere(String str){
     for(int i=0; i<str.length()-2; i++){
         if(str.charAt(i) == 'b' && str.charAt(i+2) == 'b'){
             return true;
         }
     }
     return false;
 }","Return true if the given string contains the substring ""bob"", but the middle ""o"" character can be any character.

public boolean bobThere(String str)
{
    
}",6
d689bb87-fe3a-4a16-8419-3049fd0845b2,"public boolean canBalance(int[] nums) {
    int total = 0;
    for(int i : nums) total += i;
    
    int sum = 0;
    for(int i = 0; i < nums.length; i++){
        total -= nums[i];
        if(sum == total) return true;
        sum += nums[i];
    }
    return false;
}","Given a non-empty array, return true if there exists a partition point such that the sum of the numbers on both sides of the array is equal.

public boolean canBalance(int[] nums)
{
    
}",6
7d2f152d-1bf6-4604-9c23-5dfa4334a7c1,"public String atFirst(String str) {
    int length = str.length();
    if(length == 0) {
        return ""@@"";
    } else if(length == 1) {
        return str + ""@"";
    } else {
        return str.substring(0, 2);
    }
}","""Write a Java function named atFirst that takes a single String parameter str and returns a new string based on the following logic:

If the input string str has a length of 2 or more, return a string made of its first 2 characters.

If the input string str has a length of less than 2, return a string where the missing characters are replaced with the '@' character. For example:

If the input is ""hello"", the output should be ""he"".

If the input is ""h"", the output should be ""h@"".

If the input is an empty string """", the output should be ""@@"".

The function signature is provided below:

java
Copy
public String atFirst(String str) {
    // Implement the logic here
}
Write the complete implementation of the atFirst function in Java, ensuring it handles all edge cases correctly.""",4
5a09f9d9-c39e-4a6b-ad7f-14d8fb93410d,"public int noTeenSum(int a, int b, int c) {
    a = fixTeen(a);
    b = fixTeen(b);
    c = fixTeen(c);
    return a + b + c;
}

public int fixTeen(int n) {
    if (n >= 13 && n <= 19) {
        if (n != 15 && n != 16) {
            return 0;
        }
    }
    return n;
}","as a cs1 student you are trying to solve this assignment, how would you solve it
Write two methods in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if any of the values is a teen--in the range 13..19 inclusive--then that value counts as 0, except 15 and 16 do not count as teens. Write a separate helper method called fixTeen() that takes in an int value and returns that value fixed for the teen rule. In this way you avoid repeating the teen code 3 times (i.e. ""decomposition"").
public int noTeenSum(int a, int b, int c)
{

}

public int fixTeen(int n)
{
    
}",3
48aa638d-d9c8-42de-b549-03f99112b792,"public String alarmClock(int day, boolean vacation) {
    String alarm = """";
    
    if (vacation == true) {
        if (day == 0 || day == 6) alarm = ""off"";
        else alarm = ""10:00"";
    } else {
        if (day == 0 || day == 6) alarm = ""10:00"";
        else alarm = ""7:00"";
    }
    
    return alarm;
}","Given a day of the week encoded as 0 = Sun, 1 = Mon, 2 = Tue, ... 6 = Sat, and a boolean indicating if we are on vacation, return a string of the form ""7:00"" indicating when the alarm clock should ring. Weekdays, the alarm should be ""7:00"" and on the weekend it should be ""10:00"". Unless we are on vacation--then on weekdays it should be ""10:00"" and weekends it should be ""off"".
public String alarmClock(int day, boolean vacation)
{
    
}",1
5653eb51-531c-4d9b-ad85-d8780c47e900,"public int noTeenSum(int a, int b, int c) {
    a = fixTeen(a);
    b = fixTeen(b);
    c = fixTeen(c);
    return a + b + c;
}

public int fixTeen(int n) {
    if (n >= 13 && n <= 19) {
        if (n == 15 || n == 16) {
            return n;
        } else {
            return 0;
        }
    }
    return n;
}","as a cs1 student you are trying to solve this assignment, how would you solve it
Write two methods in Java that implements the following logic: Given 3 int values, a, b, and c, return their sum. However, if any of the values is a teen--in the range 13..19 inclusive--then that value counts as 0, except 15 and 16 do not count as teens. Write a separate helper method called fixTeen() that takes in an int value and returns that value fixed for the teen rule. In this way you avoid repeating the teen code 3 times (i.e. ""decomposition"").
public int noTeenSum(int a, int b, int c)
{

}

public int fixTeen(int n)
{
    
}",3
2d29c566-86a0-4d6e-96f3-b65fade791c2,"public boolean has77(int[] nums) {
    for (int i = 0; i < nums.length-1; i++) {
        if (nums[i] == 7 && nums[i+1] == 7) {
            return true;
        }
        if (nums[i] == 7 && i+2 < nums.length && nums[i+2] == 7) {
            return true;
        }
    }
    return false;
}","Given an integer array, return true if there are two adjacent 7s in the array or if there are two 7s separated by one element (e.g., {7, 1, 7}). Otherwise, return false.

public boolean has77(int[] nums)
{
    
}",6
d8f459d9-ceff-4bd9-94e6-157b67747a8a,"public boolean endOther(String a, String b) {
    a = a.toLowerCase();
    b = b.toLowerCase();
    return a.endsWith(b) || b.endsWith(a);
}

The solution converts both strings to lowercase using the toLowerCase() function, and then checks if one string ends with the other using the endsWith() function. If either condition is true, it returns true, otherwise it returns false.","Given two strings, return true if one string appears at the end of the other string, ignoring case differences (in other words, the comparison should be case-insensitive).
Note: str.toLowerCase() returns the lowercase version of a string.

public boolean endOther(String a, String b)
{
    
}",6
eb5bcba8-b364-4348-a518-e35f87e3e709,"public int countCode(String str) {
    int count = 0;
    int pos = 0;
    while ((pos = str.indexOf(""co"", pos)) != -1) {
        if (str.charAt(pos + 2) == 'e' && str.charAt(pos + 1) != ' ') {
            count++;
        }
        pos += 3;
    }
    return count;
}","Write a Java function that counts the occurrences of the string ""code"" in a given string str, but the letter at the 'd' position can be any letter. For example, ""cope"" and ""cooe"" should also be considered valid matches.

public int countCode(String str)
{
    
}",6
da486449-ce19-46e3-8658-ff6325bbdc31,"public String zipZap(String str) {
    char[] chars = str.toCharArray();
    for(int i=2; i<chars.length-1; i++){
        if(chars[i-2] == 'z' && chars[i] == 'p'){
            chars[i-1] = ' ';
        }
    }
    return new String(chars).replace("" "", """");
}","as a cs1 student you are trying to solve this assignment, how would you solve it
Given a string str, find all places where a three-letter combination starting with ""z"" and ending with ""p"" occurs. Return a string where for all such three-letter sequences, the middle letter has been removed. For example, a string like ""zipXzap"" would produce a result of ""zpXzp"".
public String zipZap(String str)
{
    
}",3
e4fe9dfc-a234-4d3a-bba6-c0db07a2f6ee,"public String[] fizzBuzz(int start, int end) {
    String[] arr = new String[end - start];
    for (int i = start; i < end; i++) {
        if (i % 3 == 0 && i % 5 == 0) {
            arr[i - start] = ""FizzBuzz"";
        } else if (i % 3 == 0) {
            arr[i - start] = ""Fizz"";
        } else if (i % 5 == 0) {
            arr[i - start] = ""Buzz"";
        } else {
            arr[i - start] = String.valueOf(i);
        }
    }
    return arr;
}","Consider a sequence of numbers starting from start up to (but not including) end. For example, if start=1 and end=5, the generated sequence would be 1, 2, 3, 4.

Return a new String[] array containing the string representation of these numbers. However:

Replace multiples of 3 with ""Fizz"".
Replace multiples of 5 with ""Buzz"".
Replace numbers that are multiples of both 3 and 5 with ""FizzBuzz"".
In Java, String.valueOf(xxx) can be used to convert an int or other types to their string representation.

public String[] fizzBuzz(int start, int end)
{
    
}",6
1c8d18b7-a95c-4c93-87a0-0d98915d5778,"public int countClumps(int[] nums)
{
    int clumps = 0;
    boolean foundClump = false;

    for (int i = 0; i < nums.length - 1; i++) {
        if (nums[i] == nums[i + 1]) {
            if (!foundClump) {
                clumps++;
                foundClump = true;
            }
        } else {
            foundClump = false;
        }
    }

    return clumps;
}","In an array, a ""clump"" refers to a sequence of two or more adjacent and identical elements. Return the number of clumps in the given array.

public int countClumps(int[] nums)
{
    
}",6
7dab1a21-d5d7-4f42-b611-6a2cdce24b69,"public boolean xyzThere(String str) {
    if (str.length() < 3) {
        return false;
    }

    for (int i = 0; i < str.length() - 2; i++) {
        if (str.charAt(i) == '.' && str.substring(i + 1, i + 4).equals(""xyz"")) {
            return false;
        }
        if (str.substring(i + 1, i + 4).equals(""xyz"")) {
            return true;
        }
    }
    return false;
}","""Write a Java function named xyzThere that takes a single String parameter str and returns true if the string contains the substring ""xyz"" where ""xyz"" is not directly preceded by a period ("".""). Otherwise, the function should return false.

For example:

xyzThere(""xxyz"") should return true because ""xyz"" is present and not preceded by a period.

xyzThere(""x.xyz"") should return false because ""xyz"" is preceded by a period.

xyzThere(""xyz.abc"") should return true because the first occurrence of ""xyz"" is not preceded by a period.

Ensure the function handles edge cases, such as:

An empty string.

Strings that do not contain ""xyz"".

Strings where ""xyz"" appears multiple times, with some occurrences preceded by a period and others not.

Provide the complete implementation of the xyzThere function in Java.""",4
